"","Order","Entry","PLOT","Full_sample","Location","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","notes"
"1657",1657,"BS911-115","12519","Half","Ketola",829,2,11,19,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1658",1658,"BS911-115","12519","Half","Ketola",829,1,17,13,0,0,0,0,NA,NA,NA,NA,NA,NA
"1659",1659,"BS911-116","12520","Half","Ketola",830,2,15,15,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1660",1660,"BS911-116","12520","Half","Ketola",830,1,18,12,0,0,0,0,NA,NA,NA,NA,NA,NA
"1661",1661,"BS911-117","12521","Full","Ketola",831,2,10,20,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1662",1662,"BS911-117","12521","Full","Ketola",831,1,8,19,2,0,0,1,NA,NA,NA,NA,NA,NA
"1663",1663,"BS911-118","12522","Full","Ketola",832,2,1,28,1,0,0,0,"TR","TR","KK","KK","KK",NA
"1664",1664,"BS911-118","12522","Full","Ketola",832,1,0,23,7,0,0,0,NA,NA,NA,NA,NA,NA
"1665",1665,"BS911-119","12523","Full","Ketola",833,2,7,22,1,0,0,0,"TR","TR","KK","KK","KK",NA
"1666",1666,"BS911-119","12523","Full","Ketola",833,1,5,24,1,0,0,0,NA,NA,NA,NA,NA,NA
"1667",1667,"BS911-120","12524","Full","Ketola",834,2,8,22,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1668",1668,"BS911-120","12524","Full","Ketola",834,1,7,22,1,0,0,0,NA,NA,NA,NA,NA,NA
"1669",1669,"BS911-121","12525","Half","Ketola",835,2,14,16,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1670",1670,"BS911-121","12525","Half","Ketola",835,1,18,12,0,0,0,0,NA,NA,NA,NA,NA,NA
"1671",1671,"BS911-122","12526","Full","Ketola",836,2,6,24,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1672",1672,"BS911-122","12526","Full","Ketola",836,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1673",1673,"BS911-123","12527","Full","Ketola",837,2,9,21,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1674",1674,"BS911-123","12527","Full","Ketola",837,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1675",1675,"BS911-124","12528","Full","Ketola",838,2,11,19,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1676",1676,"BS911-124","12528","Full","Ketola",838,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1677",1677,"BS911-125","12529","Full","Ketola",839,2,NA,NA,NA,NA,NA,NA,"TR","TR","KK","KK","KK",NA
"1678",1678,"BS911-125","12529","Full","Ketola",839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",1679,"BS911-126","12530","Full","Ketola",840,2,7,22,1,0,0,0,"TR","TR","KK","KK","KK",NA
"1680",1680,"BS911-126","12530","Full","Ketola",840,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1681",1681,"BS912-127","12531","Half","Ketola",841,2,9,21,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1682",1682,"BS912-127","12531","Half","Ketola",841,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1683",1683,"BS912-128","12532","Half","Ketola",842,2,6,24,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1684",1684,"BS912-128","12532","Half","Ketola",842,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1685",1685,"BS912-129","12533","Full","Ketola",843,2,8,22,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1686",1686,"BS912-129","12533","Full","Ketola",843,1,9,19,2,0,0,0,NA,NA,NA,NA,NA,NA
"1687",1687,"BS912-130","12534","Half","Ketola",844,2,7,22,1,0,0,0,"TR","TR","KK","KK","KK",NA
"1688",1688,"BS912-130","12534","Half","Ketola",844,1,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA
"1689",1689,"BS912-131","12535","Full","Ketola",845,2,3,27,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1690",1690,"BS912-131","12535","Full","Ketola",845,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1691",1691,"BS912-132","12536","Half","Ketola",846,2,17,13,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1692",1692,"BS912-132","12536","Half","Ketola",846,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1693",1693,"BS912-134","12538","Full","Ketola",847,2,4,26,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1694",1694,"BS912-134","12538","Full","Ketola",847,1,5,20,5,0,0,0,NA,NA,NA,NA,NA,NA
"1695",1695,"BS912-135","12539","Full","Ketola",848,2,6,24,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1696",1696,"BS912-135","12539","Full","Ketola",848,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1697",1697,"BS912-136","12540","Full","Ketola",849,2,10,20,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1698",1698,"BS912-136","12540","Full","Ketola",849,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1699",1699,"BS912-138","12542","Full","Ketola",850,2,19,10,0,0,0,1,"TR","TR","KK","KK","KK",NA
"1700",1700,"BS912-138","12542","Full","Ketola",850,1,16,14,0,0,0,0,NA,NA,NA,NA,NA,NA
"1701",1701,"Charles","12543","Full","Ketola",851,2,18,12,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1702",1702,"Charles","12543","Full","Ketola",851,1,18,12,0,0,0,0,NA,NA,NA,NA,NA,NA
