,Entry,PLOT,Full_sample,Check,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Location,Timepoint,PM_at_plating,Experiment
1493,BS908-19,12416,Half,B,747,1,1,14,13,1,1,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1494,BS908-19,12416,Half,B,747,2,1,22,7,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1495,BS908-20,12417,Full,B,748,1,15,15,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1496,BS908-20,12417,Full,B,748,2,16,13,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1497,BS908-21,12418,Half,B,749,1,5,24,0,0,1,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1498,BS908-21,12418,Half,B,749,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1499,BS908-22,12419,Full,B,750,1,1,28,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1500,BS908-22,12419,Full,B,750,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1501,BS908-23,12420,Half,B,751,1,9,20,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1502,BS908-23,12420,Half,B,751,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1503,BS908-24,12421,Half,B,752,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1504,BS908-24,12421,Half,B,752,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1505,BS908-25,12422,Full,B,753,1,12,16,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1506,BS908-25,12422,Full,B,753,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1507,BS908-26,12423,Full,B,754,1,0,22,8,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1508,BS908-26,12423,Full,B,754,2,4,22,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1509,BS908-28,12425,Half,B,755,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1510,BS908-28,12425,Half,B,755,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1511,BS908-29,12426,Full,B,756,1,0,28,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1512,BS908-29,12426,Full,B,756,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1513,BS908-30,12427,Full,B,757,1,0,25,4,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1514,BS908-30,12427,Full,B,757,2,0,28,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1515,BS908-31,12428,Half,B,758,1,0,27,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1516,BS908-31,12428,Half,B,758,2,1,29,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1517,BS908-32,12429,Half,B,759,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1518,BS908-32,12429,Half,B,759,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1519,BS909-33,12430,Half,B,760,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1520,BS909-33,12430,Half,B,760,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1521,BS911-34,12431,Half,B,761,1,18,11,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1522,BS911-34,12431,Half,B,761,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1523,BS911-35,12432,Full,B,762,1,5,24,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1524,BS911-35,12432,Full,B,762,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1525,BS911-38,12435,Full,B,763,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1526,BS911-38,12435,Full,B,763,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1527,BS911-40,12437,Half,B,764,1,1,28,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1528,BS911-40,12437,Half,B,764,2,3,25,1,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1529,BS911-41,12438,Full,B,765,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1530,BS911-41,12438,Full,B,765,2,9,20,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1531,BS911-42,12439,Full,B,766,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1532,BS911-42,12439,Full,B,766,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1533,BS911-44,12441,Half,B,767,1,5,23,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1534,BS911-44,12441,Half,B,767,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1535,BS911-46,12443,Half,B,768,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1536,BS911-46,12443,Half,B,768,2,7,22,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1537,BS911-48,12445,Half,B,769,1,4,24,1,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1538,BS911-48,12445,Half,B,769,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1539,BS911-49,12446,Full,B,770,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1540,BS911-49,12446,Full,B,770,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1541,BS911-50,12447,Half,B,771,1,16,13,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1542,BS911-50,12447,Half,B,771,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1543,BS911-51,12448,Half,B,772,1,17,12,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1544,BS911-51,12448,Half,B,772,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1545,Check 6-Charles,12450,Full,C,773,1,12,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1546,Check 6-Charles,12450,Full,C,773,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1547,BS911-53,12452,Full,B,774,1,10,19,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1548,BS911-53,12452,Full,B,774,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1549,BS911-56,12455,Half,B,775,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1550,BS911-56,12455,Half,B,775,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1551,BS911-57,12456,Half,B,776,1,10,19,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1552,BS911-57,12456,Half,B,776,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1553,BS911-60,12459,Full,B,777,1,0,30,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1554,BS911-60,12459,Full,B,777,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1555,BS911-62,12461,Half,B,778,1,16,14,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1556,BS911-62,12461,Half,B,778,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1557,BS911-63,12462,Full,B,779,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1558,BS911-63,12462,Full,B,779,2,8,21,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1559,BS911-64,12463,Half,B,780,1,0,30,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1560,BS911-64,12463,Half,B,780,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1561,BS911-65,12464,Full,B,781,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1562,BS911-65,12464,Full,B,781,2,8,21,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1563,BS911-66,12465,Half,B,782,1,5,24,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1564,BS911-66,12465,Half,B,782,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1565,BS911-67,12466,Full,B,783,1,,,,,,,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1566,BS911-67,12466,Full,B,783,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1567,BS911-69,12468,Full,B,784,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1568,BS911-69,12468,Full,B,784,2,14,15,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1569,BS911-70,12469,Half,B,785,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1570,BS911-70,12469,Half,B,785,2,12,16,0,0,0,2,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1571,BS911-71,12470,Full,B,786,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1572,BS911-71,12470,Full,B,786,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1573,BS911-72,12471,Full,B,787,1,16,14,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1574,BS911-72,12471,Full,B,787,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1575,BS911-73,12472,Full,B,788,1,18,12,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1576,BS911-73,12472,Full,B,788,2,14,14,1,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1577,BS911-74,12473,Half,B,789,1,3,24,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1578,BS911-74,12473,Half,B,789,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1579,BS911-76,12475,Half,B,790,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1580,BS911-76,12475,Half,B,790,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1581,BS911-77,12476,Full,B,791,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1582,BS911-77,12476,Full,B,791,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1583,BS911-78,12477,Half,B,792,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1584,BS911-78,12477,Half,B,792,2,2,25,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1585,BS911-81,12480,Half,B,793,1,2,24,3,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1586,BS911-81,12480,Half,B,793,2,4,24,1,1,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1587,BS911-82,12481,Full,B,794,1,1,25,3,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1588,BS911-82,12481,Full,B,794,2,1,25,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1589,BS911-83,12482,Half,B,795,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1590,BS911-83,12482,Half,B,795,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1591,BS911-84,12483,Half,B,796,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1592,BS911-84,12483,Half,B,796,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1593,BS911-85,12484,Full,B,797,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1594,BS911-85,12484,Full,B,797,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1595,BS911-86,12485,Full,B,798,1,2,25,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1596,BS911-86,12485,Full,B,798,2,0,30,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1597,BS911-88,12487,Half,B,799,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1598,BS911-88,12487,Half,B,799,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1599,BS911-89,12488,Half,B,800,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1600,BS911-89,12488,Half,B,800,2,5,22,1,0,0,2,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1601,BS911-90,12489,Full,B,801,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1602,BS911-90,12489,Full,B,801,2,1,29,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1603,BS911-91,12490,Full,B,802,1,5,24,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1604,BS911-91,12490,Full,B,802,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1605,BS911-92,12491,Half,B,803,1,17,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1606,BS911-92,12491,Half,B,803,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1607,BS911-93,12492,Half,B,804,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1608,BS911-93,12492,Half,B,804,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1609,BS911-94,12493,Full,B,805,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1610,BS911-94,12493,Full,B,805,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1611,BS911-95,12494,Half,B,806,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1612,BS911-95,12494,Half,B,806,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1613,BS911-96,12495,Full,B,807,1,5,23,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1614,BS911-96,12495,Full,B,807,2,5,23,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1615,BS911-97,12496,Half,B,808,1,5,22,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1616,BS911-97,12496,Half,B,808,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1617,BS911-98,12497,Full,B,809,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1618,BS911-98,12497,Full,B,809,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1619,BS911-99,12498,Full,B,810,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1620,BS911-99,12498,Full,B,810,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1621,BS911-100,12499,Full,B,811,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1622,BS911-100,12499,Full,B,811,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1623,Check 1-Flavia,12500,Full,C,812,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1624,Check 1-Flavia,12500,Full,C,812,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1625,Check 2-Scala,12501,Full,C,813,1,18,12,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1626,Check 2-Scala,12501,Full,C,813,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1627,Check 3-DH130910,12502,Full,C,814,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1628,Check 3-DH130910,12502,Full,C,814,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1629,Check 4-SY Tepee,12503,Full,C,815,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1630,Check 4-SY Tepee,12503,Full,C,815,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1631,BS911-101,12505,Half,B,816,1,8,20,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1632,BS911-101,12505,Half,B,816,2,8,19,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1633,BS911-102,12506,Full,B,817,1,,,,,,,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1634,BS911-102,12506,Full,B,817,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1635,BS911-103,12507,Full,B,818,1,7,20,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1636,BS911-103,12507,Full,B,818,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1637,BS911-104,12508,Half,B,819,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1638,BS911-104,12508,Half,B,819,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1639,BS911-105,12509,Full,B,820,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1640,BS911-105,12509,Full,B,820,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1641,BS911-106,12510,Full,B,821,1,3,25,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1642,BS911-106,12510,Full,B,821,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1643,BS911-107,12511,Full,B,822,1,17,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1644,BS911-107,12511,Full,B,822,2,16,13,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1645,BS911-108,12512,Full,B,823,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1646,BS911-108,12512,Full,B,823,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1647,BS911-109,12513,Half,B,824,1,9,20,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1648,BS911-109,12513,Half,B,824,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1649,BS911-110,12514,Half,B,825,1,0,23,5,1,1,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1650,BS911-110,12514,Half,B,825,2,0,30,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1651,BS911-112,12516,Full,B,826,1,0,29,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1652,BS911-112,12516,Full,B,826,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1653,BS911-113,12517,Half,B,827,1,1,18,11,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1654,BS911-113,12517,Half,B,827,2,2,24,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1655,BS911-114,12518,Half,B,828,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1656,BS911-114,12518,Half,B,828,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1657,BS911-115,12519,Half,B,829,1,13,17,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1658,BS911-115,12519,Half,B,829,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1659,BS911-116,12520,Half,B,830,1,16,13,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1660,BS911-116,12520,Half,B,830,2,17,11,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1661,BS911-117,12521,Full,B,831,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1662,BS911-117,12521,Full,B,831,2,10,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1663,BS911-118,12522,Full,B,832,1,0,20,9,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1664,BS911-118,12522,Full,B,832,2,0,28,1,0,0,2,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1665,BS911-119,12523,Full,B,833,1,1,27,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1666,BS911-119,12523,Full,B,833,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1667,BS911-120,12524,Full,B,834,1,4,25,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1668,BS911-120,12524,Full,B,834,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1669,BS911-121,12525,Half,B,835,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1670,BS911-121,12525,Half,B,835,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1671,BS911-122,12526,Full,B,836,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1672,BS911-122,12526,Full,B,836,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1673,BS911-123,12527,Full,B,837,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1674,BS911-123,12527,Full,B,837,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1675,BS911-124,12528,Full,B,838,1,2,27,0,0,1,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1676,BS911-124,12528,Full,B,838,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1677,BS911-125,12529,Full,B,839,1,,,,,,,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1678,BS911-125,12529,Full,B,839,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
